k,skeleton_graph,definite_order_perturbated_graph,random_order_perturbated_graph,dop_like_random_graph,rop_like_random_graph,rop_like_random_graph_same_weights
61,10.000000000000137,14.794618502773146,16.934408041252997,20.202656025386084,20.79163150989847,17.24694029950522
62,10.000000000000203,14.800750839256352,17.020701390721257,20.21827772796079,20.831804494254726,17.2609336329485
63,10.00000000000021,14.822394645591714,17.03448315154149,20.232912812326198,20.855372158066714,17.29099355920207
64,11.999999999999787,14.84122478211763,17.144795939007363,20.277625703082887,20.9040539285351,17.31939785281534
65,11.999999999999833,15.050655812220796,17.179853108853003,20.31397893975189,20.932180840230934,17.345503325171823
66,11.99999999999984,15.281774960438312,17.212471204114458,20.364862221862257,20.944262835550564,17.392458095906864
67,11.999999999999847,15.373444496754537,17.26873565858058,20.384461591961845,21.001673454621542,17.413338723723776
68,11.999999999999853,15.447391478392927,17.27691651890569,20.39769419153599,21.041061286583332,17.432214181514347
69,11.999999999999872,15.464755700528677,17.321919192429988,20.46386903546018,21.073007660118314,17.48834768391966
70,11.999999999999876,15.482429033430481,17.327830956408466,20.484371843416643,21.086767094061432,17.51594076817418
71,11.999999999999876,15.493725265289882,17.33761508866889,20.552014790812322,21.12847635387857,17.525806892657894
72,11.99999999999989,15.53793376380034,17.429601856950594,20.57930943879304,21.163288968126544,17.578965520633172
73,11.999999999999897,15.626630861731954,17.432820936878695,20.59820487076541,21.17040704765346,17.596571480415523
74,11.9999999999999,15.642506802147413,17.53531274636671,20.61760083557978,21.186746487059352,17.6550420304415
75,11.9999999999999,15.660423135942318,17.57736320181653,20.651426233681093,21.237345716282068,17.67847304507442
76,11.999999999999917,15.750168549295031,17.615179645696138,20.659782956706252,21.268225074246352,17.708217229250103
77,11.999999999999918,15.841984695287959,17.71003154505797,20.67231699784987,21.295153485482814,17.72871047626386
78,11.999999999999925,15.893047160135197,17.78995536883878,20.69950764261119,21.29858952334596,17.768951646719007
79,11.99999999999993,15.906705689789495,17.803899246208772,20.734323286776654,21.304995573354976,17.79954998576299
80,11.999999999999932,15.999999999999742,17.87863381983799,20.781833548370514,21.33282186043978,17.817862160409096
81,11.999999999999932,15.999999999999845,17.92426122059475,20.784481595326277,21.34099139373431,17.84791146105101
82,11.999999999999932,15.999999999999854,17.942013420972955,20.796114440323674,21.382332308757896,17.911282932095485
83,11.999999999999938,15.99999999999999,17.957115715396977,20.84216168366735,21.38767341608446,17.930302094850706
84,11.99999999999994,16.000000000000014,17.970079086139833,20.859547814496413,21.4004063415859,17.941769960623418
85,11.999999999999948,16.000000000000046,18.001177865531627,20.87156244448755,21.43824384129157,17.963624797962225
86,11.99999999999995,16.000000000000053,18.03212240231198,20.894839929584624,21.447030980382817,17.968280161676933
87,11.999999999999954,16.00000000000007,18.054307883026937,20.92556444633688,21.476601197463904,17.987437874188274
88,11.999999999999956,16.000000000000124,18.066727003836323,20.951527991221855,21.492504094702635,18.02012706387428
89,11.999999999999957,16.000000000000156,18.072550615951876,20.956645429621556,21.50264866351689,18.03546710692039
90,11.999999999999957,16.002146216232788,18.103224989276693,20.986423916346425,21.54484379707299,18.046913732672817
91,11.99999999999996,16.03746090888412,18.173470422250347,21.01077415467516,21.567923441713877,18.061291724235367
92,11.999999999999961,16.3305071445418,18.211353158723618,21.022640935923704,21.579248748458017,18.086784472751532
93,11.999999999999961,16.336568137953787,18.2403876479464,21.05891671472763,21.588186531106302,18.13244496888624
94,11.999999999999963,16.341579334712144,18.256004173188924,21.077966533705826,21.60978945916415,18.141193133785755
95,11.999999999999964,16.416867380572196,18.286067747499608,21.09365671945047,21.636601045031732,18.1834773015961
96,11.999999999999968,16.442916532292916,18.299353526196896,21.103576286267934,21.662649235994856,18.202152193842785
97,11.99999999999997,16.44806728507244,18.319525530235655,21.13064407032701,21.68894916663866,18.212328855803044
98,11.999999999999972,16.48806257359786,18.34477391519783,21.159729392274084,21.722983244320655,18.239794871502177
99,11.999999999999979,16.49411397965356,18.365860300539207,21.164315551289672,21.767389025742084,18.278061166365664
100,11.999999999999979,16.54657126931524,18.387954553979476,21.1917789511774,21.777149008205036,18.294992834911685
101,11.999999999999982,16.549611487440245,18.411549000430224,21.198783809328617,21.795951451990742,18.296587185292008
102,11.999999999999982,16.551363507877344,18.440187784013837,21.217392289040262,21.81502663639167,18.340904090119025
103,11.999999999999982,16.570900299298934,18.47135675663107,21.24948189680738,21.835916302413306,18.356078495582473
104,11.999999999999986,16.57495636153231,18.49542577700565,21.27301367221956,21.866222212739228,18.36990131855592
105,11.999999999999988,16.581952714931187,18.539261950001258,21.292711784697467,21.875615638036372,18.38306453854696
106,11.999999999999991,16.597035683240446,18.542666711849055,21.318743438256817,21.889399234389078,18.406093638805213
107,11.999999999999996,16.612315168459627,18.570974034827515,21.344135267728188,21.9109871985571,18.414836835586723
108,11.999999999999998,16.623964246684753,18.62163053594648,21.361265191402158,21.940281780382385,18.446421438389198
109,12.0,16.639791356986166,18.64243673253491,21.37402329447857,21.958220313355373,18.461377156161525
110,12.0,16.640834018127457,18.676317343306994,21.39087816972815,21.97567971430355,18.48831614378944
111,12.000000000000007,16.66726939805926,18.716587560574013,21.426018599094412,22.003112914183767,18.49789617918943
112,12.000000000000007,16.688246129254416,18.743876567969743,21.461910258102126,22.01428250986304,18.505674172866083
113,12.000000000000007,16.688492523316608,18.75086287714374,21.469082361923284,22.019405712235734,18.52182273261996
114,12.000000000000009,16.71358565474927,18.75812355244527,21.479154050509944,22.034183199569085,18.531476528333176
115,12.00000000000001,16.721609161135866,18.774357463433255,21.51963158404606,22.037329376152577,18.557314446565517
116,12.000000000000012,16.7498256296915,18.779761211925326,21.530663343226653,22.059619573046056,18.584161625290097
117,12.000000000000012,16.752935351552555,18.79612313633857,21.55424927530293,22.088494932275214,18.620988691857036
118,12.000000000000016,16.772807834768443,18.857853685655435,21.567114074383063,22.095067510645467,18.622507693423668
119,12.000000000000021,16.78616014105542,18.88721029354026,21.56960274152175,22.121976294434035,18.641859661873898
120,12.000000000000021,16.802379043116535,18.908353093242408,21.590531404594206,22.139654442084264,18.665374280628463
121,12.000000000000021,16.83272003895601,18.924608519431438,21.610239422969574,22.161050085630507,18.702285263913087
122,12.000000000000025,16.860659289859356,18.945406516657616,21.622195282969557,22.1892993333281,18.730013955173142
123,12.000000000000025,16.917202575537335,18.993187782773752,21.6421507076843,22.203411403073122,18.751180848583807
124,12.000000000000027,16.92762862338353,19.017891086926408,21.646038712082355,22.21537105601014,18.763804333821376
125,12.000000000000027,17.01943313938963,19.037732083572628,21.674302763054953,22.232901008452384,18.77131948177593
126,12.000000000000028,17.03840622852696,19.05055504570053,21.68986137724812,22.254623291653328,18.801805285465758
127,12.000000000000028,17.04556556252844,19.057778266632866,21.723850018915115,22.260346008335507,18.803713357140783
128,12.000000000000032,17.062971677936183,19.07993256523799,21.73269515176575,22.274047983671426,18.814829847091417
129,12.000000000000036,17.21761521393064,19.10022029464435,21.773867694570352,22.29306750872331,18.85953682946871
130,12.000000000000037,17.23573651564635,19.150041166455402,21.787916000567478,22.31711571409392,18.878297215290825
131,12.00000000000004,17.247232412482294,19.154656177636674,21.80848587208482,22.34698895782818,18.910976816452667
132,12.000000000000043,17.30026828600774,19.166802153092362,21.824227768808132,22.354646340321384,18.926753232148442
133,12.000000000000053,17.359880802104765,19.20554317433043,21.835618830183396,22.372589422605873,18.953744454897894
134,12.000000000000055,17.383296298909283,19.22879752394911,21.86543040210346,22.38375649161975,18.967602657065484
135,12.000000000000066,17.457458977931577,19.26083921982369,21.87314597736264,22.396640937117137,18.992413755366755
136,12.000000000000075,17.526163324560713,19.268667924136516,21.897230142022654,22.400939955277597,19.000324969897864
137,12.000000000000076,17.527485325493917,19.269882767314872,21.911367439757058,22.420576146973115,19.014411121969108
138,12.000000000000085,17.527941486437435,19.290788355615977,21.924558789702463,22.44473814627182,19.03070853083128
139,12.000000000000089,17.5678119515338,19.316153604623246,21.934441770605936,22.456420115156977,19.06989819593631
140,12.00000000000009,17.59348379645716,19.320575332671744,21.97709632594462,22.47050055253358,19.091482313150628
141,12.00000000000009,17.60877089045693,19.343647447271174,21.990892254262313,22.477207979234937,19.0967929870543
142,12.000000000000108,17.63509794662458,19.35914358420234,22.013147579548384,22.50251139715733,19.116677609762174
143,12.000000000000126,17.6401658152547,19.377246986134864,22.031357173924334,22.509593348863923,19.125636424909928
144,12.000000000000131,17.642398373684735,19.378718463625344,22.073522488659865,22.532492053903898,19.161680129704145
145,12.000000000000135,17.669772354310062,19.407313103289667,22.08834607001436,22.540788311567482,19.19103895173709
146,12.000000000000139,17.673254361197174,19.410864255668574,22.094244926514033,22.54972501461624,19.203846046421603
147,12.00000000000014,17.67717716060079,19.448856129551004,22.103164107998175,22.564406707203673,19.22545571946894
148,12.000000000000142,17.72140839898289,19.507115877606793,22.12557407458904,22.58933315436581,19.23886193207968
149,12.000000000000144,17.725691730382323,19.509020575699772,22.145078760590998,22.603793058917123,19.26871557661859
150,12.000000000000146,17.72849782966066,19.534103753447223,22.1485992365036,22.622749999223043,19.270404641258786
151,12.00000000000016,17.742547609138594,19.542884426442917,22.168840778659547,22.631954150899134,19.29224791769004
152,12.00000000000017,17.749390494608136,19.580817137213728,22.184218849784184,22.648476777007364,19.30180614878206
153,13.999999999999776,17.798899507637792,19.584462522421774,22.2095141302776,22.66782347824741,19.325812837278058
154,13.999999999999826,17.80622174712709,19.607323361046628,22.219700655484214,22.672504358717404,19.337644990584693
155,13.999999999999844,17.80929255512541,19.67101456724322,22.228863441330997,22.695171215895325,19.35681409387378
156,13.999999999999847,17.820227082155938,19.680405298386766,22.236621965884947,22.701032254076807,19.368460598976167
157,13.999999999999847,17.85705197787357,19.791407849864484,22.264011791094372,22.711395697549907,19.378677876438516
158,13.99999999999986,17.87575791180793,19.81487373536094,22.289525752419365,22.7255609099894,19.40257276918529
159,13.999999999999861,17.905966658769984,19.817155173294015,22.29780791877071,22.741381363134447,19.42357528434181
160,13.999999999999874,17.991074569017094,19.841258619382696,22.307041948900117,22.76997640175307,19.442337545621953
161,13.999999999999874,17.99999999999987,19.886105717584375,22.331901737819024,22.78189528827878,19.452313558132012
162,13.999999999999874,17.99999999999988,19.887712624171357,22.351120776658558,22.806738958084004,19.469033763252302
163,13.99999999999988,17.9999999999999,19.94247392312667,22.355201886401222,22.818372471521975,19.493559699422658
164,13.99999999999988,17.999999999999915,19.94758256250936,22.375051812742324,22.832335625198404,19.511277062693928
165,13.99999999999989,17.99999999999992,19.961257628399384,22.386670939190797,22.852903079926,19.526430857496344
166,13.999999999999892,18.00000000000003,19.97908323221933,22.3904742696578,22.873577400895694,19.538300763779613
167,13.999999999999895,18.000000000000046,20.01318397783233,22.4073949636533,22.884334827161553,19.550212855591877
168,13.999999999999895,18.000000000000085,20.021118800973625,22.43168679975485,22.89162834339462,19.57025117807375
169,13.9999999999999,18.000000000000203,20.037423596799876,22.463305728960766,22.90758795082825,19.59891378036037
170,13.9999999999999,18.000000000000373,20.040566851718967,22.489325957038993,22.92743529460954,19.612233018785734
171,13.999999999999902,18.06927014185686,20.052434700735056,22.49461522264995,22.953797604620295,19.630209116252026
172,13.999999999999904,18.08329872255339,20.07816630240559,22.511433188228644,22.98624427940762,19.646032981958843
173,13.999999999999904,18.093056070819163,20.108199043511103,22.516083725237365,22.99012923569208,19.656291416457442
174,13.999999999999906,18.125898700416254,20.12020346551303,22.53861537556275,22.999745160666592,19.68275739097458
175,13.999999999999906,18.137051923795973,20.15265012800456,22.54384241183675,23.015261258618413,19.719674542935284
176,13.999999999999908,18.144266900072637,20.197407507578735,22.564400161574923,23.03892738779748,19.729884307309888
177,13.99999999999991,18.15362304547406,20.222711210645592,22.577753057349085,23.062463255978184,19.741832809061442
178,13.99999999999991,18.16585551766216,20.22438235927756,22.59325668148493,23.07088212406788,19.754857408988908
179,13.99999999999991,18.174432160756854,20.258270208827323,22.610587720202822,23.072799546907756,19.756871130659036
180,13.999999999999911,18.198596112127778,20.291540838195793,22.635690749778462,23.091863077177262,19.768771548339828
181,13.999999999999915,18.227066162610445,20.30209620631236,22.65544310543378,23.115287496450527,19.790924216126754
182,13.999999999999918,18.232798606186314,20.303499059947452,22.663648497264493,23.133185123516984,19.79586676763273
183,13.99999999999992,18.239418880274602,20.342594940848134,22.67833486199717,23.15354454894239,19.812388121583922
184,13.99999999999992,18.242126509960304,20.362134203717154,22.696630228086292,23.15999642722828,19.81476674717453
185,13.99999999999992,18.28014288910862,20.40002273130797,22.705781787080287,23.166473947489237,19.81893663613202
186,13.999999999999922,18.286400785989635,20.406034930255466,22.72728182337183,23.170505502105723,19.865461333448547
187,13.999999999999922,18.294355787056325,20.447424885156902,22.740279484250568,23.187107400887573,19.87444922968747
188,13.999999999999922,18.311473812712148,20.48542854647444,22.751285601023888,23.202707725599694,19.887370386841617
189,13.999999999999924,18.3148120436412,20.508891692492547,22.77387594037588,23.21134419679771,19.902506183534804
190,13.999999999999925,18.32479943417337,20.51612826209457,22.777739666349394,23.220608608958415,19.912444314723263
191,13.999999999999925,18.342906715956126,20.53432917076992,22.78760560279077,23.241443171321826,19.92787970113909
192,13.999999999999927,18.347600585794144,20.562729206839688,22.80137031218538,23.27081081913547,19.95576076504188
193,13.999999999999927,18.3502628441109,20.566566098023543,22.812372825894453,23.278960108113342,19.971144118041128
194,13.999999999999929,18.361304593451088,20.581626527619168,22.836862777158405,23.294615229384085,19.989171703336286
195,13.999999999999929,18.374743451595503,20.61974116652796,22.847740545287692,23.316410002716804,20.003081790886036
196,13.999999999999929,18.375481439917596,20.62020144509505,22.853719722788068,23.326189415004773,20.01597721864236
197,13.999999999999929,18.38786056489379,20.653063816071,22.878135901585132,23.34346885281619,20.034862909804797
198,13.99999999999993,18.409650419883775,20.681094532656367,22.881924670858048,23.36060876976118,20.040078738232573
199,13.999999999999934,18.41672275732929,20.708270345086028,22.900267374821315,23.383587519797167,20.07263684522424
200,13.999999999999934,18.439206762533384,20.712018425408164,22.9208447647296,23.386760717521828,20.080120214201386
201,13.999999999999934,18.461279206729234,20.719981396998417,22.948895481973274,23.404429630290664,20.106579166573855
202,13.999999999999938,18.474025582604444,20.744440294126164,22.957211129636708,23.412038368777857,20.11607745997456
203,13.99999999999994,18.486491808110134,20.748365747475674,22.960984400354914,23.439563412554744,20.121462151605368
204,13.999999999999941,18.497060658751074,20.78182353004898,22.975329897929754,23.444500581923588,20.130403205557798
205,13.999999999999943,18.502657059453448,20.79111366530613,22.97990694539748,23.457749461014185,20.14893978555118
206,13.999999999999943,18.505381329605814,20.81582755321341,22.991655756402103,23.472817580001458,20.162212366360908
207,13.999999999999945,18.50862587025291,20.817080567926126,23.0039571136444,23.47398246093142,20.19674743808372
208,13.999999999999945,18.508902491063385,20.847931426480315,23.022848120202937,23.501135910714904,20.19909361887602
209,13.999999999999947,18.541080384663765,20.901641030246076,23.056699108920956,23.512600178841335,20.221947775356398
210,13.999999999999947,18.55367570633706,20.90567897233831,23.068846349196242,23.527332408394233,20.230993139531154
211,13.999999999999948,18.5750395462619,20.91924168138919,23.076124130634646,23.530292096327994,20.231837427738345
212,13.999999999999948,18.580836178190452,20.919756097347555,23.08387448762604,23.545412482627018,20.240005128456186
213,13.99999999999995,18.592670532039758,20.960688003306355,23.104579082984472,23.555759117745133,20.266840075715255
214,13.99999999999995,18.59706606963329,20.994861672012334,23.113862112165723,23.573409122257257,20.2756352702689
215,13.99999999999995,18.60357335957021,20.998366782756207,23.126922070150336,23.580694992025975,20.30040175787318
216,13.999999999999954,18.619422754620317,20.998897606549914,23.156982219641602,23.598871080944278,20.316957850564243
217,13.999999999999956,18.626276778011533,21.020964417606844,23.168647480467996,23.60188472213723,20.32271400455484
218,13.999999999999956,18.638653452714127,21.029384605701694,23.176273521240866,23.61122878017204,20.331118723578154
219,13.999999999999956,18.646797876061544,21.04676812560141,23.18745235129088,23.63503093444255,20.353857341541996
220,13.999999999999956,18.68274987737072,21.071315269686362,23.198057373832118,23.649778931603855,20.359729807333142
221,13.999999999999956,18.692237678146334,21.091906451654037,23.226224828492374,23.661792300423944,20.37142767479128
222,13.999999999999957,18.69315077633628,21.126361884165146,23.244639204069525,23.676530473329297,20.383428678277717
223,13.999999999999957,18.71691189655578,21.140344322434895,23.253497898996,23.68996568385421,20.3971066637014
224,13.999999999999957,18.727655948392368,21.168451207006388,23.262891262255962,23.69723170308045,20.41625511902517
225,13.99999999999996,18.731929398093474,21.171402035178588,23.276997744249726,23.709948357180515,20.427503509432153
226,13.99999999999996,18.737594055904317,21.187149697986868,23.287590783358556,23.715909278683235,20.439832092984545
227,13.999999999999963,18.74307276087015,21.192994369660827,23.30518183146401,23.73532163596216,20.444420824501872
228,13.999999999999963,18.75192150141622,21.22181548006467,23.315276047926446,23.7553298882832,20.4702323465353
229,13.999999999999963,18.759261196554185,21.225447059514348,23.32289040401652,23.77713350352183,20.472967952709592
230,13.999999999999966,18.76653398108092,21.257794526545677,23.329837649011253,23.78505021387228,20.5137791247595
231,13.999999999999968,18.76885181174335,21.305548488279022,23.347318922028684,23.798962504707344,20.523542035034232
232,13.99999999999997,18.785232615852433,21.310260996435773,23.371354923822484,23.803770122759254,20.528046036259095
233,13.99999999999997,18.803872393760614,21.315452189259346,23.376711132050186,23.82064752115567,20.54067342861027
234,13.99999999999997,18.81461002773833,21.341765683186246,23.39952470891247,23.831016198444974,20.55040706088495
235,13.999999999999972,18.86146581428007,21.343653149446975,23.411021556877753,23.85079420056548,20.567453194933808
236,13.999999999999972,18.90231455123872,21.36854858265039,23.41462143823776,23.855254049704254,20.575562341020056
237,13.999999999999973,18.933774802867717,21.37910342524306,23.43777967477992,23.871212521115893,20.575833495101556
238,13.999999999999973,18.974641849290453,21.38013916676941,23.44125100767506,23.88727585215924,20.58981377076132
239,13.999999999999975,18.980145012694788,21.39795845314035,23.46163875990807,23.898826588418764,20.607879496832744
240,13.999999999999977,18.980161288120645,21.418645297551755,23.46807183034492,23.9027752787335,20.61581333421618
241,13.999999999999977,18.981854801187566,21.439662507381115,23.48336348120689,23.923985438003548,20.636423164028066
242,13.999999999999977,18.992532175475148,21.44566992493985,23.485117551054902,23.937935697399908,20.641096782500764
243,13.999999999999977,19.0282186881882,21.490423978583866,23.5047604845081,23.942773387802408,20.659853329651046
244,13.999999999999977,19.058289467330322,21.509576618643383,23.511798463891488,23.95309709658634,20.664002527439294
245,13.999999999999977,19.079560801742208,21.51688250558344,23.540574063596935,23.971823823110824,20.67360844639877
246,13.999999999999979,19.084893773546767,21.540094091898606,23.548299314908082,23.98863353566701,20.701447199409326
247,13.999999999999979,19.14284451616879,21.556353756875975,23.56260353004276,24.00312998300335,20.710141558932968
248,13.99999999999998,19.161094629355595,21.620651027518843,23.575519353310497,24.019953896388728,20.71553611857706
249,13.99999999999998,19.17937845882849,21.64153808417333,23.58400307305422,24.04718320009309,20.73540871652365
250,13.99999999999998,19.250491448422853,21.657393934110015,23.584241288895203,24.050139922203112,20.739056420764527
251,13.999999999999982,19.25119776340287,21.671319518047124,23.59316946359868,24.06598705950891,20.750896672786446
252,13.999999999999984,19.266995881189658,21.683631978090357,23.608807023055416,24.070325976786563,20.76914782135166
253,13.999999999999984,19.320898571689508,21.686903311039387,23.628986625521822,24.081112775543968,20.782166644464308
254,13.999999999999986,19.32632810645463,21.717695172764255,23.639155173665465,24.096374626036766,20.78494441288994
255,13.999999999999988,19.337029792888696,21.72628186654368,23.65086921752217,24.111329632263317,20.809349289067992
256,13.999999999999988,19.338090977570964,21.742950042149094,23.659212905487912,24.12536078478396,20.816209143691147
257,13.99999999999999,19.36065137693106,21.74743514022219,23.674208554657692,24.13490823920841,20.836287329131096
258,13.99999999999999,19.372207039350926,21.80186381619263,23.68941352240235,24.139874853312893,20.84772190604871
259,13.999999999999993,19.387488355229515,21.824674012312364,23.699120352639973,24.161396573500497,20.857070375008167
260,13.999999999999995,19.397861946657535,21.82857737925704,23.7052784626834,24.162391567704923,20.867284098105614
261,13.999999999999995,19.427918421788284,21.831670865563783,23.722528756624918,24.187350895959305,20.884856116383
262,13.999999999999996,19.446069973299085,21.845122908651465,23.744702684577,24.18930519912939,20.88931155273792
263,13.999999999999996,19.519926219673962,21.850514474418652,23.75772099910644,24.20246790015117,20.896565391020214
264,13.999999999999998,19.554849616282556,21.869908525796795,23.761464394020802,24.221589224235572,20.907505148800606
265,14.0,19.555777830939157,21.922298799918508,23.773035591966874,24.225547680577083,20.916107930615897
266,14.000000000000002,19.57899127175873,21.939336951196882,23.78678029071866,24.248023019372596,20.93647414285357
267,14.000000000000002,19.584351362597246,21.95389572520443,23.797797096771113,24.253701162078826,20.95864873615925
268,14.000000000000004,19.595059104929653,21.96239134438099,23.807405509452426,24.259372862671412,20.969511952787034
269,14.000000000000004,19.626461144958128,21.969387711656577,23.82555207966449,24.26966428383492,20.97167287136942
270,14.000000000000004,19.644662769090953,21.98792480040863,23.841340156405998,24.281005424179497,20.988055965233773
271,14.000000000000004,19.662384391056616,21.992725374586104,23.84718325449226,24.30087458593227,21.00641907205352
272,14.000000000000007,19.66468491035002,22.022027754373212,23.862232865660484,24.315515209475226,21.02276521701919
273,14.00000000000001,19.66898214067554,22.02837760215852,23.865362061443854,24.33657685175913,21.031439506544608
274,14.00000000000001,19.67352086763655,22.078211047454452,23.877897551891024,24.34371890239895,21.044402522723693
